dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
NURSA Protein Complexes	nursa	BL2502 (REST)	-0.10033	0.061949	1	0	-1		BL2502 (REST)
NURSA Protein Complexes	nursa	N2 (ESCO2)	-0.030786	0.59611	1	0	-1		N2 (ESCO2)
NURSA Protein Complexes	nursa	BL2367 (KIAA0528)	-0.01072	1	1	0	-1		BL2367 (KIAA0528)
NURSA Protein Complexes	nursa	BL996 (INTS1)	-0.069544	0.089819	1	0	-1		BL996 (INTS1)
NURSA Protein Complexes	nursa	BL1021 (FAM184B)	-0.01072	1	1	0	-1		BL1021 (FAM184B)
NURSA Protein Complexes	nursa	BL1052 (N4BP2)	-0.060198	0.15182	1	0	-1		BL1052 (N4BP2)
NURSA Protein Complexes	nursa	BL2882 (CHEK2)	-0.040132	0.2465	1	0	-1		BL2882 (CHEK2)
NURSA Protein Complexes	nursa	CBC802 ()	-0.069544	0.091469	1	0	-1		CBC802 ()
NURSA Protein Complexes	nursa	BL7341 (WDFY3)	-0.040132	0.2458	1	0	-1		BL7341 (WDFY3)
NURSA Protein Complexes	nursa	CBC542 (CYLD)	0.037383	0.57671	1	0	1		CBC542 (CYLD)
NURSA Protein Complexes	nursa	BL5618 (DAXX)	-0.040132	0.24786	1	0	-1		BL5618 (DAXX)
NURSA Protein Complexes	nursa	BL664 (RFC3)	-0.01072	1	1	0	-1		BL664 (RFC3)
NURSA Protein Complexes	nursa	BL1164 (SNIP1)	-0.040132	0.2465	1	0	-1		BL1164 (SNIP1)
NURSA Protein Complexes	nursa	BL5576 (CEP110)	-0.030786	0.59358	1	0	-1		BL5576 (CEP110)
NURSA Protein Complexes	nursa	BL4516 (ATRX)	-0.01072	1	1	0	-1		BL4516 (ATRX)
NURSA Protein Complexes	nursa	BL5432 (ERCC5)	-0.069544	0.091469	1	0	-1		BL5432 (ERCC5)
NURSA Protein Complexes	nursa	BL1244 (MAML3)	-0.069544	0.089819	1	0	-1		BL1244 (MAML3)
NURSA Protein Complexes	nursa	BL434 (NCOA1)	-0.040132	0.2465	1	0	-1		BL434 (NCOA1)
NURSA Protein Complexes	nursa	BL1755 (MED23)	-0.01072	1	1	0	-1		BL1755 (MED23)
NURSA Protein Complexes	nursa	BL1242 (MAML2)	-0.069544	0.091469	1	0	-1		BL1242 (MAML2)
NURSA Protein Complexes	nursa	BL1037 (KDM1)	-0.02144	0.62998	1	0	-1		BL1037 (KDM1)
NURSA Protein Complexes	nursa	BL294 (RPRD2)	-0.069544	0.091469	1	0	-1		BL294 (RPRD2)
NURSA Protein Complexes	nursa	BL2750 (SNW1)	-0.040132	0.24484	1	0	-1		BL2750 (SNW1)
NURSA Protein Complexes	nursa	AB80 (BRCA1)	-0.032161	0.68669	1	0	-1		AB80 (BRCA1)
NURSA Protein Complexes	nursa	BL2001 (RIF1)	-0.069544	0.091469	1	0	-1		BL2001 (RIF1)
NURSA Protein Complexes	nursa	CBC2032 (ZMYND8)	-0.040132	0.2465	1	0	-1		CBC2032 (ZMYND8)
NURSA Protein Complexes	nursa	BL460 (RBM14)	-0.030786	0.59353	1	0	-1		BL460 (RBM14)
NURSA Protein Complexes	nursa	BL1027 (INTS9)	-0.040132	0.2465	1	0	-1		BL1027 (INTS9)
NURSA Protein Complexes	nursa	BL922 (CUL9)	-0.0013744	1	1	0	-1		BL922 (CUL9)
NURSA Protein Complexes	nursa	CBC681 (GIT1)	-0.069544	0.091469	1	0	-1		CBC681 (GIT1)
NURSA Protein Complexes	nursa	BL6324 (ABL1)	-0.040132	0.2465	1	0	-1		BL6324 (ABL1)
NURSA Protein Complexes	nursa	BL5117 (ILK)	-0.040132	0.2465	1	0	-1		BL5117 (ILK)
NURSA Protein Complexes	nursa	CBC611 (RNF20)	-0.098955	0.0293	1	0	-1		CBC611 (RNF20)
NURSA Protein Complexes	nursa	BL7062 (CHUK)	-0.069544	0.090069	1	0	-1		BL7062 (CHUK)
NURSA Protein Complexes	nursa	BL2786 (PSMC5)	-0.040132	0.24467	1	0	-1		BL2786 (PSMC5)
NURSA Protein Complexes	nursa	BL1424 (FOXO1)	-0.01072	1	1	0	-1		BL1424 (FOXO1)
NURSA Protein Complexes	nursa	BL5398 (FAM175B)	-0.050852	0.35788	1	0	-1		BL5398 (FAM175B)
NURSA Protein Complexes	nursa	BL1096 (DYRK2)	-0.040132	0.2465	1	0	-1		BL1096 (DYRK2)
NURSA Protein Complexes	nursa	BL5431 (ERCC5)	-0.02144	0.631	1	0	-1		BL5431 (ERCC5)
NURSA Protein Complexes	nursa	BL4912 (PML)	-0.030786	0.59263	1	0	-1		BL4912 (PML)
NURSA Protein Complexes	nursa	BL1326 (FOXO3)	-0.030786	0.59438	1	0	-1		BL1326 (FOXO3)
NURSA Protein Complexes	nursa	BL2400 (DDB2)	-0.030786	0.59479	1	0	-1		BL2400 (DDB2)
NURSA Protein Complexes	nursa	BL3977 (USP10)	-0.030786	0.59353	1	0	-1		BL3977 (USP10)
NURSA Protein Complexes	nursa	a-REST (TW) (REST)	-0.0013744	1	1	0	-1		a-REST (TW) (REST)
NURSA Protein Complexes	nursa	BL1862 (NRIP1)	-0.049478	0.14528	1	0	-1		BL1862 (NRIP1)
NURSA Protein Complexes	nursa	BL1757 (MED23)	-0.01072	1	1	0	-1		BL1757 (MED23)
NURSA Protein Complexes	nursa	BL8111 (RAD54L2)	-0.098955	0.02929	1	0	-1		BL8111 (RAD54L2)
NURSA Protein Complexes	nursa	EPI-1552-1 (CASP2)	-0.01072	1	1	0	-1		EPI-1552-1 (CASP2)
NURSA Protein Complexes	nursa	BL6185 (USP1)	0.028037	0.57691	1	0	1		BL6185 (USP1)
NURSA Protein Complexes	nursa	BL8716 (SEC31A)	-0.01072	1	1	0	-1		BL8716 (SEC31A)
NURSA Protein Complexes	nursa	BL1915 (SLK)	-0.0013744	1	1	0	-1		BL1915 (SLK)
NURSA Protein Complexes	nursa	BL7901 (POLK)	-0.040132	0.24525	1	0	-1		BL7901 (POLK)
NURSA Protein Complexes	nursa	BL2679 (PHLPP1)	-0.01072	1	1	0	-1		BL2679 (PHLPP1)
NURSA Protein Complexes	nursa	BL897 (MTOR)	0.028037	0.57781	1	0	1		BL897 (MTOR)
NURSA Protein Complexes	nursa	BL2420 (DHX36)	0.028037	0.57724	1	0	1		BL2420 (DHX36)
NURSA Protein Complexes	nursa	BL2709 (FANCD2)	-0.030786	0.59414	1	0	-1		BL2709 (FANCD2)
NURSA Protein Complexes	nursa	BL4073 (ILKAP)	-0.01072	1	1	0	-1		BL4073 (ILKAP)
NURSA Protein Complexes	nursa	BL5491 (RAD23B)	-0.01072	1	1	0	-1		BL5491 (RAD23B)
NURSA Protein Complexes	nursa	EPI-2603-1 (PTTG1)	-0.01072	1	1	0	-1		EPI-2603-1 (PTTG1)
NURSA Protein Complexes	nursa	EPI-1540-1 (CCNA2)	-0.0013744	1	1	0	-1		EPI-1540-1 (CCNA2)
NURSA Protein Complexes	nursa	BL5947 (ZNRF2)	-0.040132	0.24484	1	0	-1		BL5947 (ZNRF2)
NURSA Protein Complexes	nursa	BL7766 (MAPK3)	0.028037	0.57715	1	0	1		BL7766 (MAPK3)
NURSA Protein Complexes	nursa	BL6197 (NR2F6)	-0.0013744	1	1	0	-1		BL6197 (NR2F6)
NURSA Protein Complexes	nursa	BL2051 (ESR1)	-0.01072	1	1	0	-1		BL2051 (ESR1)
NURSA Protein Complexes	nursa	EPI-1597-1 (BLNK)	-0.0013744	1	1	0	-1		EPI-1597-1 (BLNK)
NURSA Protein Complexes	nursa	BL8346 (KIAA1688)	-0.0013744	1	1	0	-1		BL8346 (KIAA1688)
NURSA Protein Complexes	nursa	SC-8987 (HNF4A)	-0.049478	0.14572	1	0	-1		SC-8987 (HNF4A)
NURSA Protein Complexes	nursa	SC-247 (CCNE1)	0.028037	0.57628	1	0	1		SC-247 (CCNE1)
NURSA Protein Complexes	nursa	SC-163 (CDK2)	-0.049478	0.14741	1	0	-1		SC-163 (CDK2)
NURSA Protein Complexes	nursa	BL274 (RFC1)	-0.01072	1	1	0	-1		BL274 (RFC1)
NURSA Protein Complexes	nursa	BL2447 (SMARCA4)	-0.01072	1	1	0	-1		BL2447 (SMARCA4)
NURSA Protein Complexes	nursa	BL1041 (QKI)	-0.01072	1	1	0	-1		BL1041 (QKI)
NURSA Protein Complexes	nursa	BL443 (EP300)	-0.01072	1	1	0	-1		BL443 (EP300)
NURSA Protein Complexes	nursa	CBC1842 (DEAF1)	-0.01072	1	1	0	-1		CBC1842 (DEAF1)
NURSA Protein Complexes	nursa	CBC591 (KLHL13)	-0.01072	1	1	0	-1		CBC591 (KLHL13)
NURSA Protein Complexes	nursa	BL1803 (MTA1)	-0.040132	0.24484	1	0	-1		BL1803 (MTA1)
NURSA Protein Complexes	nursa	BL2439 (RBM9)	-0.01072	1	1	0	-1		BL2439 (RBM9)
NURSA Protein Complexes	nursa	BL6044 (WDR46)	-0.01072	1	1	0	-1		BL6044 (WDR46)
NURSA Protein Complexes	nursa	BL2238 (KIAA1429)	-0.01072	1	1	0	-1		BL2238 (KIAA1429)
NURSA Protein Complexes	nursa	BL7271 (NRBF2)	-0.049478	0.14528	1	0	-1		BL7271 (NRBF2)
NURSA Protein Complexes	nursa	BL4893 (CDC20)	-0.01072	1	1	0	-1		BL4893 (CDC20)
NURSA Protein Complexes	nursa	SC-30169 (NR0B2)	0.028037	0.57724	1	0	1		SC-30169 (NR0B2)
NURSA Protein Complexes	nursa	EPI-2282-1 (PDK2)	-0.01072	1	1	0	-1		EPI-2282-1 (PDK2)
NURSA Protein Complexes	nursa	BL2843 (MED12)	-0.030786	0.59285	1	0	-1		BL2843 (MED12)
NURSA Protein Complexes	nursa	BL6486 (ERF)	-0.0013744	1	1	0	-1		BL6486 (ERF)
NURSA Protein Complexes	nursa	BL1121 (SMC6)	-0.01072	1	1	0	-1		BL1121 (SMC6)
NURSA Protein Complexes	nursa	BL6695 (UTY)	-0.040132	0.24525	1	0	-1		BL6695 (UTY)
NURSA Protein Complexes	nursa	BL1152 (AXL)	-0.040132	0.24525	1	0	-1		BL1152 (AXL)
NURSA Protein Complexes	nursa	CBC631 (AKAP13)	0.028037	0.57686	1	0	1		CBC631 (AKAP13)
NURSA Protein Complexes	nursa	BL3234 (DDX27)	-0.01072	1	1	0	-1		BL3234 (DDX27)
NURSA Protein Complexes	nursa	BL8428 (SCFD1)	0.028037	0.57927	1	0	1		BL8428 (SCFD1)
NURSA Protein Complexes	nursa	BL2223 (COL4A3BP)	-0.01072	1	1	0	-1		BL2223 (COL4A3BP)
NURSA Protein Complexes	nursa	BL6987 (ZCCHC8)	-0.01072	1	1	0	-1		BL6987 (ZCCHC8)
NURSA Protein Complexes	nursa	BL6024 (WDR4)	-0.01072	1	1	0	-1		BL6024 (WDR4)
NURSA Protein Complexes	nursa	BL8868 (PRKCD)	-0.01072	1	1	0	-1		BL8868 (PRKCD)
NURSA Protein Complexes	nursa	BL7207 (FOXP4)	-0.01072	1	1	0	-1		BL7207 (FOXP4)
NURSA Protein Complexes	nursa	BL616 (CUL9)	-0.01072	1	1	0	-1		BL616 (CUL9)
NURSA Protein Complexes	nursa	BL3004 (DDX10)	-0.01072	1	1	0	-1		BL3004 (DDX10)
NURSA Protein Complexes	nursa	BL7800 (ARHGEF6)	0.028037	0.57621	1	0	1		BL7800 (ARHGEF6)
NURSA Protein Complexes	nursa	SC-97 (CDC25A)	-0.01072	1	1	0	-1		SC-97 (CDC25A)
NURSA Protein Complexes	nursa	BL2182 (TSC2)	-0.0013744	1	1	0	-1		BL2182 (TSC2)
NURSA Protein Complexes	nursa	BL4565 (KIF1B)	0.037383	0.56928	1	0	1		BL4565 (KIF1B)
NURSA Protein Complexes	nursa	EPI-2367-1 (AMPH)	-0.01072	1	1	0	-1		EPI-2367-1 (AMPH)
NURSA Protein Complexes	nursa	BL175 (MDM2)	-0.01072	1	1	0	-1		BL175 (MDM2)
NURSA Protein Complexes	nursa	SC-13064 (NR0B1)	-0.01072	1	1	0	-1		SC-13064 (NR0B1)
NURSA Protein Complexes	nursa	BL9178 (GNB2L1)	0.028037	0.57443	1	0	1		BL9178 (GNB2L1)
NURSA Protein Complexes	nursa	BL2455 (CALCOCO1)	-0.01072	1	1	0	-1		BL2455 (CALCOCO1)
NURSA Protein Complexes	nursa	BL2382 (TAOK1)	-0.01072	1	1	0	-1		BL2382 (TAOK1)
NURSA Protein Complexes	nursa	BL2148 (TPR)	0.028037	0.57929	1	0	1		BL2148 (TPR)
NURSA Protein Complexes	nursa	BL1704 (PHB2)	0.028037	0.57929	1	0	1		BL1704 (PHB2)
NURSA Protein Complexes	nursa	BL2748 (SNW1)	-0.040132	0.24467	1	0	-1		BL2748 (SNW1)
NURSA Protein Complexes	nursa	BL4408 (PAPOLA)	-0.060198	0.15105	1	0	-1		BL4408 (PAPOLA)
NURSA Protein Complexes	nursa	BL6599 (FBXW7)	-0.01072	1	1	0	-1		BL6599 (FBXW7)
NURSA Protein Complexes	nursa	BL8271 (VPS4B)	-0.01072	1	1	0	-1		BL8271 (VPS4B)
NURSA Protein Complexes	nursa	BL867 (ASH2L)	0.028037	0.57675	1	0	1		BL867 (ASH2L)
NURSA Protein Complexes	nursa	BL6691 (KDM5D)	0.028037	0.57835	1	0	1		BL6691 (KDM5D)
NURSA Protein Complexes	nursa	SC-5606 (XRCC4)	-0.01072	1	1	0	-1		SC-5606 (XRCC4)
NURSA Protein Complexes	nursa	BL9162 (CARD11)	-0.01072	1	1	0	-1		BL9162 (CARD11)
NURSA Protein Complexes	nursa	BL1075 (AURKB)	0.028037	0.5763	1	0	1		BL1075 (AURKB)
NURSA Protein Complexes	nursa	BL7656 (C2orf3)	-0.01072	1	1	0	-1		BL7656 (C2orf3)
NURSA Protein Complexes	nursa	EPI-2118-1 (AKT1)	-0.01072	1	1	0	-1		EPI-2118-1 (AKT1)
NURSA Protein Complexes	nursa	BL8482 (AAK1)	-0.01072	1	1	0	-1		BL8482 (AAK1)
NURSA Protein Complexes	nursa	BL5039 (CHD9)	-0.0013744	1	1	0	-1		BL5039 (CHD9)
NURSA Protein Complexes	nursa	BL4651 (KIF22)	-0.049478	0.14528	1	0	-1		BL4651 (KIF22)
NURSA Protein Complexes	nursa	BL663 (RFC3)	-0.069544	0.090069	1	0	-1		BL663 (RFC3)
NURSA Protein Complexes	nursa	BL438 (NCOA3)	-0.01072	1	1	0	-1		BL438 (NCOA3)
NURSA Protein Complexes	nursa	BL1705 (PHB2)	-0.01072	1	1	0	-1		BL1705 (PHB2)
NURSA Protein Complexes	nursa	BL6322 (SFN)	-0.049478	0.14425	1	0	-1		BL6322 (SFN)
NURSA Protein Complexes	nursa	EPI-1970-1 (MAP1LC3A)	-0.040132	0.24525	1	0	-1		EPI-1970-1 (MAP1LC3A)
NURSA Protein Complexes	nursa	BL1485 (MLST8)	0.028037	0.57565	1	0	1		BL1485 (MLST8)
NURSA Protein Complexes	nursa	BL6690 (KDM5D)	-0.02144	0.63064	1	0	-1		BL6690 (KDM5D)
NURSA Protein Complexes	nursa	BL2204 (STK3)	-0.030786	0.59439	1	0	-1		BL2204 (STK3)
NURSA Protein Complexes	nursa	BL671 (HUWE1)	-0.049478	0.14528	1	0	-1		BL671 (HUWE1)
NURSA Protein Complexes	nursa	CBC581 (KDM5C)	-0.060198	0.15127	1	0	-1		CBC581 (KDM5C)
NURSA Protein Complexes	nursa	BL391 (RAD21)	-0.01072	1	1	0	-1		BL391 (RAD21)
NURSA Protein Complexes	nursa	BL6591 (NUMBL)	-0.0013744	1	1	0	-1		BL6591 (NUMBL)
NURSA Protein Complexes	nursa	BL1827 (RCN1)	-0.0013744	1	1	0	-1		BL1827 (RCN1)
NURSA Protein Complexes	nursa	BL8876 (RIOK2)	-0.01072	1	1	0	-1		BL8876 (RIOK2)
NURSA Protein Complexes	nursa	BL4319 (ANKRD28)	0.028037	0.57675	1	0	1		BL4319 (ANKRD28)
NURSA Protein Complexes	nursa	BL2747 (C1D)	-0.01072	1	1	0	-1		BL2747 (C1D)
NURSA Protein Complexes	nursa	BL5259 (TAF6)	0.028037	0.57687	1	0	1		BL5259 (TAF6)
NURSA Protein Complexes	nursa	BL1832 (NIPBL)	-0.069544	0.093189	1	0	-1		BL1832 (NIPBL)
NURSA Protein Complexes	nursa	BL5689 (ANKRD57)	-0.01072	1	1	0	-1		BL5689 (ANKRD57)
NURSA Protein Complexes	nursa	BL2788 (PTEN)	0.017317	1	1	0	1		BL2788 (PTEN)
NURSA Protein Complexes	nursa	a-AKT (BS) (AKT1)	-0.040132	0.24401	1	0	-1		a-AKT (BS) (AKT1)
NURSA Protein Complexes	nursa	a-Mip1 ()	0.046729	0.34058	1	0	1		a-Mip1 ()
NURSA Protein Complexes	nursa	BL351 (HELLS)	-0.040132	0.24525	1	0	-1		BL351 (HELLS)
NURSA Protein Complexes	nursa	BL1018 (INTS5)	-0.01072	1	1	0	-1		BL1018 (INTS5)
NURSA Protein Complexes	nursa	BL1028 (INTS9)	-0.030786	0.59159	1	0	-1		BL1028 (INTS9)
NURSA Protein Complexes	nursa	BL167 (TP53)	0.0079714	1	1	0	1		BL167 (TP53)
NURSA Protein Complexes	nursa	BL6899 (CEP76)	-0.0013744	1	1	0	-1		BL6899 (CEP76)
NURSA Protein Complexes	nursa	BL3388 (E2F1)	-0.0013744	1	1	0	-1		BL3388 (E2F1)
NURSA Protein Complexes	nursa	BL2371 (SYK)	-0.040132	0.24525	1	0	-1		BL2371 (SYK)
NURSA Protein Complexes	nursa	BL7244 (MAST4)	-0.030786	0.59187	1	0	-1		BL7244 (MAST4)
NURSA Protein Complexes	nursa	BL3564 (CDK5RAP3)	-0.060198	0.15121	1	0	-1		BL3564 (CDK5RAP3)
NURSA Protein Complexes	nursa	EPI-2399-1 (CTNNBL1)	-0.01072	1	1	0	-1		EPI-2399-1 (CTNNBL1)
NURSA Protein Complexes	nursa	BL439 (NCOA3)	-0.040132	0.24484	1	0	-1		BL439 (NCOA3)
NURSA Protein Complexes	nursa	BL7379 (UFD1L)	0.028037	0.57811	1	0	1		BL7379 (UFD1L)
NURSA Protein Complexes	nursa	BL668 (BIRC6)	-0.01072	1	1	0	-1		BL668 (BIRC6)
NURSA Protein Complexes	nursa	BL2986 (RBBP4)	-0.069544	0.091469	1	0	-1		BL2986 (RBBP4)
NURSA Protein Complexes	nursa	BL1544 (TTK)	-0.050852	0.35694	1	0	-1		BL1544 (TTK)
NURSA Protein Complexes	nursa	a-HAUSP (USP7)	-0.060198	0.15129	1	0	-1		a-HAUSP (USP7)
NURSA Protein Complexes	nursa	SC-9118 (PDPK1)	0.028037	0.57878	1	0	1		SC-9118 (PDPK1)
NURSA Protein Complexes	nursa	SC-7160 (XBP1)	0.028037	0.57724	1	0	1		SC-7160 (XBP1)
NURSA Protein Complexes	nursa	CBC1841 (DEAF1)	-0.01072	1	1	0	-1		CBC1841 (DEAF1)
NURSA Protein Complexes	nursa	BL1050 (C11orf30)	-0.01072	1	1	0	-1		BL1050 (C11orf30)
NURSA Protein Complexes	nursa	BL1011 (ZHX1)	-0.040132	0.2465	1	0	-1		BL1011 (ZHX1)
NURSA Protein Complexes	nursa	BL8759 (CDKN1C)	-0.01072	1	1	0	-1		BL8759 (CDKN1C)
NURSA Protein Complexes	nursa	BL2670 (FANCB)	-0.049478	0.14528	1	0	-1		BL2670 (FANCB)
NURSA Protein Complexes	nursa	BL3588 (HIST1H3A)	0.028037	0.5797	1	0	1		BL3588 (HIST1H3A)
NURSA Protein Complexes	nursa	BL6011 (PHIP)	-0.01072	1	1	0	-1		BL6011 (PHIP)
NURSA Protein Complexes	nursa	BL8633 (MASTL)	0.028037	0.57835	1	0	1		BL8633 (MASTL)
NURSA Protein Complexes	nursa	BL1163 (SNIP1)	-0.01072	1	1	0	-1		BL1163 (SNIP1)
NURSA Protein Complexes	nursa	BL1857 (RBM14)	-0.040132	0.24497	1	0	-1		BL1857 (RBM14)
NURSA Protein Complexes	nursa	BL5829 (PHF6)	-0.098955	0.03037	1	0	-1		BL5829 (PHF6)
NURSA Protein Complexes	nursa	BL4381 (NASP)	-0.040132	0.2465	1	0	-1		BL4381 (NASP)
NURSA Protein Complexes	nursa	TIF2 (NCOA2)	-0.10968	0.03665	1	0	-1		TIF2 (NCOA2)
NURSA Protein Complexes	nursa	BL1019 (INTS5)	-0.030786	0.59352	1	0	-1		BL1019 (INTS5)
NURSA Protein Complexes	nursa	BL6090 (PHC3)	-0.069544	0.091369	1	0	-1		BL6090 (PHC3)
NURSA Protein Complexes	nursa	BL6228 (PBXIP1)	-0.060198	0.1512	1	0	-1		BL6228 (PBXIP1)
NURSA Protein Complexes	nursa	SC-67074 (SENP1)	-0.069544	0.091469	1	0	-1		SC-67074 (SENP1)
NURSA Protein Complexes	nursa	BL4588 (CHAF1B)	-0.040132	0.2465	1	0	-1		BL4588 (CHAF1B)
NURSA Protein Complexes	nursa	BL2458 (UBE2L3)	-0.061572	0.2519	1	0	-1		BL2458 (UBE2L3)
NURSA Protein Complexes	nursa	BL5941 (WNK1)	-0.08961	0.059229	1	0	-1		BL5941 (WNK1)
NURSA Protein Complexes	nursa	BL1921 (KIAA1967)	-0.080264	0.096589	1	0	-1		BL1921 (KIAA1967)
NURSA Protein Complexes	nursa	BL3463 (CASC5)	-0.030786	0.59353	1	0	-1		BL3463 (CASC5)
NURSA Protein Complexes	nursa	BL1689 (MAD1L1)	-0.040132	0.24643	1	0	-1		BL1689 (MAD1L1)
NURSA Protein Complexes	nursa	BL333 (AURKA)	-0.030786	0.59328	1	0	-1		BL333 (AURKA)
NURSA Protein Complexes	nursa	BL1105 (CENPC1)	-0.040132	0.24525	1	0	-1		BL1105 (CENPC1)
NURSA Protein Complexes	nursa	BL1104 (CENPB)	-0.040132	0.24525	1	0	-1		BL1104 (CENPB)
NURSA Protein Complexes	nursa	BL2555 (UHRF1)	-0.080264	0.094999	1	0	-1		BL2555 (UHRF1)
NURSA Protein Complexes	nursa	SC-8002 (ESR1)	-0.060198	0.15105	1	0	-1		SC-8002 (ESR1)
NURSA Protein Complexes	nursa	SC-50 (RB1)	-0.0013744	1	1	0	-1		SC-50 (RB1)
NURSA Protein Complexes	nursa	BL6649 (GRB10)	-0.030786	0.59455	1	0	-1		BL6649 (GRB10)
NURSA Protein Complexes	nursa	BL1193 (SETD1A)	-0.01072	1	1	0	-1		BL1193 (SETD1A)
NURSA Protein Complexes	nursa	NB106A (BIN1)	-0.01072	1	1	0	-1		NB106A (BIN1)
NURSA Protein Complexes	nursa	a-PTEN (WG) (PTEN)	-0.01072	1	1	0	-1		a-PTEN (WG) (PTEN)
NURSA Protein Complexes	nursa	BL360 (HLTF)	-0.069544	0.091469	1	0	-1		BL360 (HLTF)
NURSA Protein Complexes	nursa	BL1015 (INTS6)	-0.069544	0.091369	1	0	-1		BL1015 (INTS6)
NURSA Protein Complexes	nursa	BL2746 (C1D)	-0.030786	0.59455	1	0	-1		BL2746 (C1D)
NURSA Protein Complexes	nursa	BL9239 (GREB1)	-0.040132	0.24497	1	0	-1		BL9239 (GREB1)
NURSA Protein Complexes	nursa	BL5157 (SGOL2)	-0.01072	1	1	0	-1		BL5157 (SGOL2)
NURSA Protein Complexes	nursa	BL2434 (UBA3)	-0.060198	0.1516	1	0	-1		BL2434 (UBA3)
NURSA Protein Complexes	nursa	BL9641 (TDRD3)	-0.01072	1	1	0	-1		BL9641 (TDRD3)
NURSA Protein Complexes	nursa	BL9498 (EYA4)	-0.01072	1	1	0	-1		BL9498 (EYA4)
NURSA Protein Complexes	nursa	BL3942 (P4HA2)	-0.01072	1	1	0	-1		BL3942 (P4HA2)
NURSA Protein Complexes	nursa	EPI-1629-1 (SHC1)	-0.040132	0.2465	1	0	-1		EPI-1629-1 (SHC1)
NURSA Protein Complexes	nursa	BL2745 (C1D)	-0.030786	0.59341	1	0	-1		BL2745 (C1D)
NURSA Protein Complexes	nursa	BL653 (CUL7)	-0.040132	0.24525	1	0	-1		BL653 (CUL7)
NURSA Protein Complexes	nursa	BL4494 (SMARCA5)	-0.040132	0.2465	1	0	-1		BL4494 (SMARCA5)
NURSA Protein Complexes	nursa	BL9456 (CRY2)	-0.030786	0.59187	1	0	-1		BL9456 (CRY2)
NURSA Protein Complexes	nursa	BL1547 (DYRK2)	-0.040132	0.24599	1	0	-1		BL1547 (DYRK2)
NURSA Protein Complexes	nursa	CS-9665B (CASP3)	-0.01072	1	1	0	-1		CS-9665B (CASP3)
NURSA Protein Complexes	nursa	BL2850 (MED28)	-0.01072	1	1	0	-1		BL2850 (MED28)
NURSA Protein Complexes	nursa	BL3057 (TIPRL)	-0.01072	1	1	0	-1		BL3057 (TIPRL)
NURSA Protein Complexes	nursa	BL1867 (TRIP4)	-0.01072	1	1	0	-1		BL1867 (TRIP4)
NURSA Protein Complexes	nursa	BL1124 (RNF41)	-0.01072	1	1	0	-1		BL1124 (RNF41)
NURSA Protein Complexes	nursa	BL7252 (MLH3)	-0.01072	1	1	0	-1		BL7252 (MLH3)
NURSA Protein Complexes	nursa	BL3918 (PPP1CA)	0.028037	0.57845	1	0	1		BL3918 (PPP1CA)
NURSA Protein Complexes	nursa	BL7583 (WDR21A)	-0.01072	1	1	0	-1		BL7583 (WDR21A)
NURSA Protein Complexes	nursa	BL7553 (DICER1)	-0.030786	0.59186	1	0	-1		BL7553 (DICER1)
NURSA Protein Complexes	nursa	BL4917 (TRIM16)	-0.01072	1	1	0	-1		BL4917 (TRIM16)
NURSA Protein Complexes	nursa	BL2045 (XRN1)	0.028037	0.57696	1	0	1		BL2045 (XRN1)
NURSA Protein Complexes	nursa	BL2727 (SCAND1)	0.028037	0.57828	1	0	1		BL2727 (SCAND1)
NURSA Protein Complexes	nursa	BL5214 (DOCK10)	0.028037	0.58006	1	0	1		BL5214 (DOCK10)
NURSA Protein Complexes	nursa	EPI-2214-1 (AKT1)	0.028037	0.57724	1	0	1		EPI-2214-1 (AKT1)
NURSA Protein Complexes	nursa	SC-12738 (CSNK2A1)	0.028037	0.57625	1	0	1		SC-12738 (CSNK2A1)
NURSA Protein Complexes	nursa	BL5622 (AKAP1)	-0.01072	1	1	0	-1		BL5622 (AKAP1)
NURSA Protein Complexes	nursa	SC-5278 (CHEK2)	0.028037	0.57593	1	0	1		SC-5278 (CHEK2)
NURSA Protein Complexes	nursa	SC-232 (POU2F1)	-0.060198	0.15306	1	0	-1		SC-232 (POU2F1)
NURSA Protein Complexes	nursa	BL511 (PAK4)	0.028037	0.58175	1	0	1		BL511 (PAK4)
NURSA Protein Complexes	nursa	BL2366 (KIAA0528)	-0.030786	0.59392	1	0	-1		BL2366 (KIAA0528)
NURSA Protein Complexes	nursa	BL1761 (CTBP1)	-0.069544	0.091469	1	0	-1		BL1761 (CTBP1)
NURSA Protein Complexes	nursa	EPI-1664-1 (MALT1)	-0.049478	0.14528	1	0	-1		EPI-1664-1 (MALT1)
NURSA Protein Complexes	nursa	BL2295 (EDC4)	-0.040132	0.24525	1	0	-1		BL2295 (EDC4)
NURSA Protein Complexes	nursa	BRD4-C (BRD4)	-0.01072	1	1	0	-1		BRD4-C (BRD4)
NURSA Protein Complexes	nursa	BL6350 (ATF7)	-0.01072	1	1	0	-1		BL6350 (ATF7)
NURSA Protein Complexes	nursa	BL2041 (XRN2)	0.028037	0.57725	1	0	1		BL2041 (XRN2)
NURSA Protein Complexes	nursa	EPI-2461-1 (RPA2)	-0.01072	1	1	0	-1		EPI-2461-1 (RPA2)
NURSA Protein Complexes	nursa	BL1165 (TRIM24)	-0.060198	0.15114	1	0	-1		BL1165 (TRIM24)
