dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
GeneSigDB Published Gene Signatures	genesigdb	16574750-SuppTable2	-0.0061669	1	1	0	-1		16574750-SuppTable2
GeneSigDB Published Gene Signatures	genesigdb	15870693-SuppTable1	0.0015551	1	1	0	1		15870693-SuppTable1
GeneSigDB Published Gene Signatures	genesigdb	20032505-TableS4	0.011583	0.59845	1	0	1		20032505-TableS4
GeneSigDB Published Gene Signatures	genesigdb	17178874-Table1	-0.0061669	1	1	0	-1		17178874-Table1
GeneSigDB Published Gene Signatures	genesigdb	19605494-TableS1	-0.030781	0.52766	1	0	-1		19605494-TableS1
GeneSigDB Published Gene Signatures	genesigdb	18394172-S4GeneList	0.013138	0.69002	1	0	1		18394172-S4GeneList
GeneSigDB Published Gene Signatures	genesigdb	17638852-Table4	-0.020056	0.20734	1	0	-1		17638852-Table4
GeneSigDB Published Gene Signatures	genesigdb	18438415-SuppData	-0.01464	0.69635	1	0	-1		18438415-SuppData
GeneSigDB Published Gene Signatures	genesigdb	20460173-ImmPortMemoryvsNaive	0.019305	0.36197	1	0	1		20460173-ImmPortMemoryvsNaive
GeneSigDB Published Gene Signatures	genesigdb	11973655-Table3	0.011583	0.60158	1	0	1		11973655-Table3
GeneSigDB Published Gene Signatures	genesigdb	14583454-TableS2	-0.0061669	1	1	0	-1		14583454-TableS2
GeneSigDB Published Gene Signatures	genesigdb	14583454-Table4	-0.037806	0.03293	1	0	-1		14583454-Table4
GeneSigDB Published Gene Signatures	genesigdb	15705876-TableS4	-0.0061669	1	1	0	-1		15705876-TableS4
GeneSigDB Published Gene Signatures	genesigdb	17952126-Table1	-0.051695	0.0085599	1	0	-1		17952126-Table1
GeneSigDB Published Gene Signatures	genesigdb	15280659-Table1	0.011583	0.60133	1	0	1		15280659-Table1
GeneSigDB Published Gene Signatures	genesigdb	15492251-Table1	0.011583	0.60001	1	0	1		15492251-Table1
GeneSigDB Published Gene Signatures	genesigdb	17284527-Table2	0.015444	0.57846	1	0	1		17284527-Table2
GeneSigDB Published Gene Signatures	genesigdb	15656974-Table1	-0.016195	0.58619	1	0	-1		15656974-Table1
GeneSigDB Published Gene Signatures	genesigdb	14767473-SuppTable2	0.03861	0.12712	1	0	1		14767473-SuppTable2
GeneSigDB Published Gene Signatures	genesigdb	19235837-TableS2b	0.024721	0.46709	1	0	1		19235837-TableS2b
GeneSigDB Published Gene Signatures	genesigdb	20081812-Table3	-0.010779	0.71073	1	0	-1		20081812-Table3
GeneSigDB Published Gene Signatures	genesigdb	18086899-Table5	-0.0061669	1	1	0	-1		18086899-Table5
GeneSigDB Published Gene Signatures	genesigdb	16239301-Table3	0.0015551	1	1	0	1		16239301-Table3
GeneSigDB Published Gene Signatures	genesigdb	20460542-SuppTable2	0.0085264	1	1	0	1		20460542-SuppTable2
GeneSigDB Published Gene Signatures	genesigdb	20460542-Table1	0.019305	0.36273	1	0	1		20460542-Table1
GeneSigDB Published Gene Signatures	genesigdb	18504433-SuppTable1	0.0015551	1	1	0	1		18504433-SuppTable1
GeneSigDB Published Gene Signatures	genesigdb	18221535-Table2	0.027027	0.2185	1	0	1		18221535-Table2
GeneSigDB Published Gene Signatures	genesigdb	15588851-Table2	-0.0061669	1	1	0	-1		15588851-Table2
GeneSigDB Published Gene Signatures	genesigdb	19723659-Table2	-0.026223	0.35559	1	0	-1		19723659-Table2
