dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
BioGRID Protein-Protein Interactions	biogrid	NSD1	0.0059951	1	1	0	1		NSD1
BioGRID Protein-Protein Interactions	biogrid	RXRG	0.010179	0.70225	1	0	1		RXRG
BioGRID Protein-Protein Interactions	biogrid	POU2F1	0.014363	0.68858	1	0	1		POU2F1
BioGRID Protein-Protein Interactions	biogrid	LGALS3	-0.0065572	1	1	0	-1		LGALS3
BioGRID Protein-Protein Interactions	biogrid	CTNND1	-0.0065572	1	1	0	-1		CTNND1
BioGRID Protein-Protein Interactions	biogrid	RYR2	0.012552	0.59806	1	0	1		RYR2
BioGRID Protein-Protein Interactions	biogrid	BRCA1	0.01199	0.74538	1	0	1		BRCA1
BioGRID Protein-Protein Interactions	biogrid	LIG4	-0.025667	0.1216	1	0	-1		LIG4
BioGRID Protein-Protein Interactions	biogrid	LRIF1	-0.013114	0.61457	1	0	-1		LRIF1
BioGRID Protein-Protein Interactions	biogrid	CDK9	-0.013114	0.61942	1	0	-1		CDK9
BioGRID Protein-Protein Interactions	biogrid	PHGDH	-0.025667	0.1219	1	0	-1		PHGDH
BioGRID Protein-Protein Interactions	biogrid	SUZ12	0.0059951	1	1	0	1		SUZ12
BioGRID Protein-Protein Interactions	biogrid	SIRT7	-0.05789	0.02552	1	0	-1		SIRT7
BioGRID Protein-Protein Interactions	biogrid	AURKA	-0.025667	0.12207	1	0	-1		AURKA
BioGRID Protein-Protein Interactions	biogrid	PPP1CA	-0.051333	0.02174	1	0	-1		PPP1CA
BioGRID Protein-Protein Interactions	biogrid	HTT	0.012552	0.59475	1	0	1		HTT
BioGRID Protein-Protein Interactions	biogrid	PIN1	0.001811	1	1	0	1		PIN1
BioGRID Protein-Protein Interactions	biogrid	GSK3B	0.010179	0.70458	1	0	1		GSK3B
BioGRID Protein-Protein Interactions	biogrid	CLU	-0.021483	0.21046	1	0	-1		CLU
BioGRID Protein-Protein Interactions	biogrid	SMARCA2	0.012552	0.60001	1	0	1		SMARCA2
BioGRID Protein-Protein Interactions	biogrid	PSMA1	-0.021483	0.20871	1	0	-1		PSMA1
BioGRID Protein-Protein Interactions	biogrid	ACP1	-0.025667	0.12173	1	0	-1		ACP1
BioGRID Protein-Protein Interactions	biogrid	ASB9	-0.025667	0.12095	1	0	-1		ASB9
BioGRID Protein-Protein Interactions	biogrid	RB1	-0.00056204	1	1	0	-1		RB1
BioGRID Protein-Protein Interactions	biogrid	CCND1	-0.0023731	1	1	0	-1		CCND1
BioGRID Protein-Protein Interactions	biogrid	ATIC	-0.0065572	1	1	0	-1		ATIC
BioGRID Protein-Protein Interactions	biogrid	FH	-0.0065572	1	1	0	-1		FH
BioGRID Protein-Protein Interactions	biogrid	EZR	-0.02804	0.3528	1	0	-1		EZR
BioGRID Protein-Protein Interactions	biogrid	OGFOD1	-0.0065572	1	1	0	-1		OGFOD1
BioGRID Protein-Protein Interactions	biogrid	CAPNS1	-0.017298	0.5901	1	0	-1		CAPNS1
BioGRID Protein-Protein Interactions	biogrid	CSE1L	-0.021483	0.20872	1	0	-1		CSE1L
BioGRID Protein-Protein Interactions	biogrid	EIF5	-0.021483	0.21133	1	0	-1		EIF5
BioGRID Protein-Protein Interactions	biogrid	MECP2	-0.0065572	1	1	0	-1		MECP2
BioGRID Protein-Protein Interactions	biogrid	VAPA	-0.02804	0.35271	1	0	-1		VAPA
BioGRID Protein-Protein Interactions	biogrid	HSPH1	-0.0065572	1	1	0	-1		HSPH1
BioGRID Protein-Protein Interactions	biogrid	UBE3A	-0.023856	0.37833	1	0	-1		UBE3A
BioGRID Protein-Protein Interactions	biogrid	SET	-0.032224	0.12115	1	0	-1		SET
BioGRID Protein-Protein Interactions	biogrid	TADA3	0.012552	0.59999	1	0	1		TADA3
BioGRID Protein-Protein Interactions	biogrid	TTC5	0.012552	0.60001	1	0	1		TTC5
BioGRID Protein-Protein Interactions	biogrid	KRT5	-0.0065572	1	1	0	-1		KRT5
BioGRID Protein-Protein Interactions	biogrid	SSBP1	-0.0023731	1	1	0	-1		SSBP1
BioGRID Protein-Protein Interactions	biogrid	CLTA	-0.021483	0.20872	1	0	-1		CLTA
BioGRID Protein-Protein Interactions	biogrid	SLC3A2	-0.0023731	1	1	0	-1		SLC3A2
BioGRID Protein-Protein Interactions	biogrid	IPO4	-0.025667	0.1219	1	0	-1		IPO4
BioGRID Protein-Protein Interactions	biogrid	AFG3L2	-0.0065572	1	1	0	-1		AFG3L2
BioGRID Protein-Protein Interactions	biogrid	ARF4	0.012552	0.59703	1	0	1		ARF4
BioGRID Protein-Protein Interactions	biogrid	ATP2A2	0.016736	0.57898	1	0	1		ATP2A2
BioGRID Protein-Protein Interactions	biogrid	RPN1	-0.0023731	1	1	0	-1		RPN1
BioGRID Protein-Protein Interactions	biogrid	PRDX4	0.012552	0.59356	1	0	1		PRDX4
BioGRID Protein-Protein Interactions	biogrid	VDAC2	-0.051333	0.02229	1	0	-1		VDAC2
BioGRID Protein-Protein Interactions	biogrid	TNPO1	-0.021483	0.21058	1	0	-1		TNPO1
BioGRID Protein-Protein Interactions	biogrid	SOCS2	0.012552	0.59718	1	0	1		SOCS2
BioGRID Protein-Protein Interactions	biogrid	POLA2	-0.021483	0.21005	1	0	-1		POLA2
BioGRID Protein-Protein Interactions	biogrid	CISH	0.001811	1	1	0	1		CISH
BioGRID Protein-Protein Interactions	biogrid	CDC25A	-0.032224	0.12128	1	0	-1		CDC25A
BioGRID Protein-Protein Interactions	biogrid	DECR1	-0.040592	0.03384	1	0	-1		DECR1
BioGRID Protein-Protein Interactions	biogrid	RAP2B	-0.025667	0.1209	1	0	-1		RAP2B
BioGRID Protein-Protein Interactions	biogrid	EIF3I	-0.05789	0.02763	1	0	-1		EIF3I
BioGRID Protein-Protein Interactions	biogrid	CPB2	-0.021483	0.20877	1	0	-1		CPB2
BioGRID Protein-Protein Interactions	biogrid	SERPINF2	-0.0065572	1	1	0	-1		SERPINF2
BioGRID Protein-Protein Interactions	biogrid	ATF6	-0.040592	0.03508	1	0	-1		ATF6
BioGRID Protein-Protein Interactions	biogrid	NDUFA9	-0.0065572	1	1	0	-1		NDUFA9
BioGRID Protein-Protein Interactions	biogrid	NDUFS3	-0.021483	0.21	1	0	-1		NDUFS3
BioGRID Protein-Protein Interactions	biogrid	IFI16	-0.025667	0.1207	1	0	-1		IFI16
BioGRID Protein-Protein Interactions	biogrid	AP1M2	-0.021483	0.2106	1	0	-1		AP1M2
BioGRID Protein-Protein Interactions	biogrid	BTF3	-0.025667	0.12049	1	0	-1		BTF3
BioGRID Protein-Protein Interactions	biogrid	PLS3	-0.040592	0.03366	1	0	-1		PLS3
BioGRID Protein-Protein Interactions	biogrid	HMGB2	-0.017298	0.58989	1	0	-1		HMGB2
BioGRID Protein-Protein Interactions	biogrid	GGA1	-0.025667	0.12165	1	0	-1		GGA1
BioGRID Protein-Protein Interactions	biogrid	PELP1	-0.0065572	1	1	0	-1		PELP1
BioGRID Protein-Protein Interactions	biogrid	S100A7	0.012552	0.59823	1	0	1		S100A7
BioGRID Protein-Protein Interactions	biogrid	ADA	0.016736	0.57832	1	0	1		ADA
BioGRID Protein-Protein Interactions	biogrid	TERF1	-0.05789	0.02627	1	0	-1		TERF1
BioGRID Protein-Protein Interactions	biogrid	TERF2	-0.013114	0.61504	1	0	-1		TERF2
BioGRID Protein-Protein Interactions	biogrid	AKAP12	0.012552	0.59547	1	0	1		AKAP12
BioGRID Protein-Protein Interactions	biogrid	PUM1	-0.025667	0.12368	1	0	-1		PUM1
BioGRID Protein-Protein Interactions	biogrid	UBB	-0.036408	0.071549	1	0	-1		UBB
BioGRID Protein-Protein Interactions	biogrid	PPP2R1B	0.001811	1	1	0	1		PPP2R1B
BioGRID Protein-Protein Interactions	biogrid	RUVBL2	-0.023856	0.37874	1	0	-1		RUVBL2
BioGRID Protein-Protein Interactions	biogrid	KAT5	-0.00056204	1	1	0	-1		KAT5
BioGRID Protein-Protein Interactions	biogrid	KDM5A	0.016736	0.57838	1	0	1		KDM5A
BioGRID Protein-Protein Interactions	biogrid	C1QBP	-0.021483	0.21	1	0	-1		C1QBP
BioGRID Protein-Protein Interactions	biogrid	PPP2R1A	-0.017298	0.58756	1	0	-1		PPP2R1A
BioGRID Protein-Protein Interactions	biogrid	TARS	-0.025667	0.12173	1	0	-1		TARS
BioGRID Protein-Protein Interactions	biogrid	GABARAPL2	-0.0065572	1	1	0	-1		GABARAPL2
BioGRID Protein-Protein Interactions	biogrid	SMARCD1	0.020921	0.35921	1	0	1		SMARCD1
BioGRID Protein-Protein Interactions	biogrid	CDC20	-0.021483	0.21089	1	0	-1		CDC20
BioGRID Protein-Protein Interactions	biogrid	AIFM1	0.020921	0.35917	1	0	1		AIFM1
BioGRID Protein-Protein Interactions	biogrid	CFL1	-0.032224	0.12041	1	0	-1		CFL1
BioGRID Protein-Protein Interactions	biogrid	PRDX6	-0.025667	0.12315	1	0	-1		PRDX6
BioGRID Protein-Protein Interactions	biogrid	ATP5C1	-0.017298	0.58864	1	0	-1		ATP5C1
BioGRID Protein-Protein Interactions	biogrid	HSP90B1	0.016736	0.57886	1	0	1		HSP90B1
BioGRID Protein-Protein Interactions	biogrid	PGAM5	-0.0065572	1	1	0	-1		PGAM5
BioGRID Protein-Protein Interactions	biogrid	SRSF1	-0.040592	0.03464	1	0	-1		SRSF1
BioGRID Protein-Protein Interactions	biogrid	SRRM2	-0.025667	0.12185	1	0	-1		SRRM2
BioGRID Protein-Protein Interactions	biogrid	BCAS2	-0.0023731	1	1	0	-1		BCAS2
BioGRID Protein-Protein Interactions	biogrid	SNRNP200	-0.040592	0.03402	1	0	-1		SNRNP200
BioGRID Protein-Protein Interactions	biogrid	SNRPD1	-0.051333	0.02215	1	0	-1		SNRPD1
BioGRID Protein-Protein Interactions	biogrid	SNRPF	-0.025667	0.12173	1	0	-1		SNRPF
BioGRID Protein-Protein Interactions	biogrid	TOP2B	-0.017298	0.58957	1	0	-1		TOP2B
BioGRID Protein-Protein Interactions	biogrid	TOP2A	-0.040592	0.0337	1	0	-1		TOP2A
BioGRID Protein-Protein Interactions	biogrid	PRMT1	-0.023856	0.3769	1	0	-1		PRMT1
BioGRID Protein-Protein Interactions	biogrid	XRCC6	-0.049522	0.066529	1	0	-1		XRCC6
BioGRID Protein-Protein Interactions	biogrid	HNRNPK	-0.047149	0.04293	1	0	-1		HNRNPK
BioGRID Protein-Protein Interactions	biogrid	ATXN3	-0.040592	0.03433	1	0	-1		ATXN3
BioGRID Protein-Protein Interactions	biogrid	HNRNPH3	-0.025667	0.12129	1	0	-1		HNRNPH3
BioGRID Protein-Protein Interactions	biogrid	HNRNPR	-0.036408	0.071129	1	0	-1		HNRNPR
BioGRID Protein-Protein Interactions	biogrid	H2AFV	-0.025667	0.12206	1	0	-1		H2AFV
BioGRID Protein-Protein Interactions	biogrid	SFPQ	-0.02804	0.35164	1	0	-1		SFPQ
BioGRID Protein-Protein Interactions	biogrid	NUDT21	-0.040592	0.03501	1	0	-1		NUDT21
BioGRID Protein-Protein Interactions	biogrid	SF1	-0.025667	0.12094	1	0	-1		SF1
BioGRID Protein-Protein Interactions	biogrid	BAG2	0.001811	1	1	0	1		BAG2
BioGRID Protein-Protein Interactions	biogrid	TUBA4A	-0.0023731	1	1	0	-1		TUBA4A
BioGRID Protein-Protein Interactions	biogrid	PDCD6	-0.025667	0.12128	1	0	-1		PDCD6
BioGRID Protein-Protein Interactions	biogrid	HSPA2	-0.032224	0.12014	1	0	-1		HSPA2
BioGRID Protein-Protein Interactions	biogrid	CDC37	-0.0047461	1	1	0	-1		CDC37
BioGRID Protein-Protein Interactions	biogrid	HSP90AB1	-0.042965	0.073889	1	0	-1		HSP90AB1
BioGRID Protein-Protein Interactions	biogrid	PFN1	-0.021483	0.20862	1	0	-1		PFN1
BioGRID Protein-Protein Interactions	biogrid	UBL4A	-0.040592	0.03488	1	0	-1		UBL4A
BioGRID Protein-Protein Interactions	biogrid	VARS	-0.025667	0.12173	1	0	-1		VARS
BioGRID Protein-Protein Interactions	biogrid	DDX47	-0.025667	0.1219	1	0	-1		DDX47
BioGRID Protein-Protein Interactions	biogrid	PDLIM5	-0.025667	0.12262	1	0	-1		PDLIM5
BioGRID Protein-Protein Interactions	biogrid	PRKCZ	0.010179	0.7029	1	0	1		PRKCZ
BioGRID Protein-Protein Interactions	biogrid	DAP3	0.0059951	1	1	0	1		DAP3
BioGRID Protein-Protein Interactions	biogrid	SNX2	0.001811	1	1	0	1		SNX2
BioGRID Protein-Protein Interactions	biogrid	SNX6	0.012552	0.59621	1	0	1		SNX6
BioGRID Protein-Protein Interactions	biogrid	SNX1	0.0059951	1	1	0	1		SNX1
BioGRID Protein-Protein Interactions	biogrid	CTTN	-0.0065572	1	1	0	-1		CTTN
BioGRID Protein-Protein Interactions	biogrid	MAP3K3	0.012552	0.59502	1	0	1		MAP3K3
BioGRID Protein-Protein Interactions	biogrid	SOCS6	0.012552	0.59292	1	0	1		SOCS6
BioGRID Protein-Protein Interactions	biogrid	SOCS1	0.018547	0.69211	1	0	1		SOCS1
BioGRID Protein-Protein Interactions	biogrid	MAPK7	-0.0065572	1	1	0	-1		MAPK7
BioGRID Protein-Protein Interactions	biogrid	CDK5	-0.0023731	1	1	0	-1		CDK5
BioGRID Protein-Protein Interactions	biogrid	AHCY	-0.0065572	1	1	0	-1		AHCY
BioGRID Protein-Protein Interactions	biogrid	MSN	-0.036408	0.070979	1	0	-1		MSN
BioGRID Protein-Protein Interactions	biogrid	PDIA4	0.016736	0.57811	1	0	1		PDIA4
BioGRID Protein-Protein Interactions	biogrid	MAT2B	-0.0065572	1	1	0	-1		MAT2B
BioGRID Protein-Protein Interactions	biogrid	BAG6	-0.017298	0.59109	1	0	-1		BAG6
BioGRID Protein-Protein Interactions	biogrid	KAT2A	0.016736	0.57853	1	0	1		KAT2A
BioGRID Protein-Protein Interactions	biogrid	COPS7A	-0.0065572	1	1	0	-1		COPS7A
BioGRID Protein-Protein Interactions	biogrid	TUBB1	-0.0065572	1	1	0	-1		TUBB1
BioGRID Protein-Protein Interactions	biogrid	RAF1	0.001811	1	1	0	1		RAF1
BioGRID Protein-Protein Interactions	biogrid	LRPPRC	-0.032224	0.1225	1	0	-1		LRPPRC
BioGRID Protein-Protein Interactions	biogrid	SSR4	0.001811	1	1	0	1		SSR4
BioGRID Protein-Protein Interactions	biogrid	PPIB	-0.0065572	1	1	0	-1		PPIB
BioGRID Protein-Protein Interactions	biogrid	LMNA	-0.02804	0.35317	1	0	-1		LMNA
BioGRID Protein-Protein Interactions	biogrid	KPNB1	-0.023856	0.38059	1	0	-1		KPNB1
BioGRID Protein-Protein Interactions	biogrid	RAN	-0.0089302	1	1	0	-1		RAN
BioGRID Protein-Protein Interactions	biogrid	XPO1	-0.0047461	1	1	0	-1		XPO1
BioGRID Protein-Protein Interactions	biogrid	PFKL	-0.040592	0.03368	1	0	-1		PFKL
BioGRID Protein-Protein Interactions	biogrid	PRKCI	-0.0065572	1	1	0	-1		PRKCI
BioGRID Protein-Protein Interactions	biogrid	TCEB1	0.016736	0.5799	1	0	1		TCEB1
BioGRID Protein-Protein Interactions	biogrid	HK1	-0.0065572	1	1	0	-1		HK1
BioGRID Protein-Protein Interactions	biogrid	IMPDH2	-0.0065572	1	1	0	-1		IMPDH2
BioGRID Protein-Protein Interactions	biogrid	ABL1	-0.032224	0.12163	1	0	-1		ABL1
BioGRID Protein-Protein Interactions	biogrid	ERBB3	-0.0065572	1	1	0	-1		ERBB3
BioGRID Protein-Protein Interactions	biogrid	ERBB4	-0.0065572	1	1	0	-1		ERBB4
BioGRID Protein-Protein Interactions	biogrid	KDR	-0.025667	0.12169	1	0	-1		KDR
BioGRID Protein-Protein Interactions	biogrid	JAK2	0.028727	0.39079	1	0	1		JAK2
BioGRID Protein-Protein Interactions	biogrid	IGF1R	-0.0065572	1	1	0	-1		IGF1R
BioGRID Protein-Protein Interactions	biogrid	YES1	-0.0023731	1	1	0	-1		YES1
BioGRID Protein-Protein Interactions	biogrid	CAV2	0.012552	0.59555	1	0	1		CAV2
BioGRID Protein-Protein Interactions	biogrid	SHC1	0.01199	0.74335	1	0	1		SHC1
BioGRID Protein-Protein Interactions	biogrid	CRK	0.016736	0.57868	1	0	1		CRK
BioGRID Protein-Protein Interactions	biogrid	PIK3R2	-0.019672	0.41424	1	0	-1		PIK3R2
BioGRID Protein-Protein Interactions	biogrid	VAV2	-0.013114	0.61404	1	0	-1		VAV2
BioGRID Protein-Protein Interactions	biogrid	POLR2G	-0.0065572	1	1	0	-1		POLR2G
BioGRID Protein-Protein Interactions	biogrid	CCNC	-0.0065572	1	1	0	-1		CCNC
BioGRID Protein-Protein Interactions	biogrid	MED12	-0.0023731	1	1	0	-1		MED12
BioGRID Protein-Protein Interactions	biogrid	MED14	-0.013114	0.61399	1	0	-1		MED14
BioGRID Protein-Protein Interactions	biogrid	MED24	-0.019672	0.41653	1	0	-1		MED24
BioGRID Protein-Protein Interactions	biogrid	CCNH	0.001811	1	1	0	1		CCNH
BioGRID Protein-Protein Interactions	biogrid	BIRC2	-0.0023731	1	1	0	-1		BIRC2
BioGRID Protein-Protein Interactions	biogrid	MAP3K7	-0.017298	0.58747	1	0	-1		MAP3K7
BioGRID Protein-Protein Interactions	biogrid	TAB2	-0.013114	0.61299	1	0	-1		TAB2
BioGRID Protein-Protein Interactions	biogrid	CASP8	-0.0065572	1	1	0	-1		CASP8
BioGRID Protein-Protein Interactions	biogrid	TRADD	-0.0065572	1	1	0	-1		TRADD
BioGRID Protein-Protein Interactions	biogrid	SHARPIN	-0.025667	0.12352	1	0	-1		SHARPIN
BioGRID Protein-Protein Interactions	biogrid	TRAF1	-0.0065572	1	1	0	-1		TRAF1
BioGRID Protein-Protein Interactions	biogrid	TBK1	-0.0047461	1	1	0	-1		TBK1
BioGRID Protein-Protein Interactions	biogrid	TGFBR1	-0.017298	0.58953	1	0	-1		TGFBR1
BioGRID Protein-Protein Interactions	biogrid	TGFBR2	-0.025667	0.12265	1	0	-1		TGFBR2
BioGRID Protein-Protein Interactions	biogrid	DOK1	0.012552	0.59292	1	0	1		DOK1
BioGRID Protein-Protein Interactions	biogrid	FBXW11	0.016736	0.57834	1	0	1		FBXW11
BioGRID Protein-Protein Interactions	biogrid	RPS17	-0.025667	0.12316	1	0	-1		RPS17
BioGRID Protein-Protein Interactions	biogrid	JKAMP	-0.0065572	1	1	0	-1		JKAMP
BioGRID Protein-Protein Interactions	biogrid	FKBP8	0.025105	0.34536	1	0	1		FKBP8
BioGRID Protein-Protein Interactions	biogrid	STX1A	0.010179	0.70561	1	0	1		STX1A
BioGRID Protein-Protein Interactions	biogrid	FBL	-0.040592	0.0338	1	0	-1		FBL
BioGRID Protein-Protein Interactions	biogrid	RSL1D1	-0.025667	0.12094	1	0	-1		RSL1D1
BioGRID Protein-Protein Interactions	biogrid	PSMD4	-0.047149	0.0434	1	0	-1		PSMD4
BioGRID Protein-Protein Interactions	biogrid	DARS	-0.025667	0.12173	1	0	-1		DARS
BioGRID Protein-Protein Interactions	biogrid	PRAM1	-0.025667	0.12279	1	0	-1		PRAM1
BioGRID Protein-Protein Interactions	biogrid	RRP1B	-0.036408	0.071679	1	0	-1		RRP1B
BioGRID Protein-Protein Interactions	biogrid	ACTG1	-0.025667	0.12134	1	0	-1		ACTG1
BioGRID Protein-Protein Interactions	biogrid	FLNB	-0.040592	0.03366	1	0	-1		FLNB
BioGRID Protein-Protein Interactions	biogrid	MYL6	-0.021483	0.20956	1	0	-1		MYL6
BioGRID Protein-Protein Interactions	biogrid	DBN1	-0.0065572	1	1	0	-1		DBN1
BioGRID Protein-Protein Interactions	biogrid	USP10	0.012552	0.59774	1	0	1		USP10
BioGRID Protein-Protein Interactions	biogrid	RNF115	-0.0065572	1	1	0	-1		RNF115
BioGRID Protein-Protein Interactions	biogrid	RNF4	0.016736	0.57926	1	0	1		RNF4
BioGRID Protein-Protein Interactions	biogrid	TBXA2R	-0.0023731	1	1	0	-1		TBXA2R
BioGRID Protein-Protein Interactions	biogrid	RAB11A	0.014363	0.68996	1	0	1		RAB11A
BioGRID Protein-Protein Interactions	biogrid	DNMT1	-0.025667	0.1205	1	0	-1		DNMT1
BioGRID Protein-Protein Interactions	biogrid	PDCD10	-0.025667	0.12159	1	0	-1		PDCD10
BioGRID Protein-Protein Interactions	biogrid	PPP2R2A	0.012552	0.59662	1	0	1		PPP2R2A
BioGRID Protein-Protein Interactions	biogrid	MCM3	-0.040592	0.03367	1	0	-1		MCM3
BioGRID Protein-Protein Interactions	biogrid	MAPK6	-0.025667	0.12133	1	0	-1		MAPK6
BioGRID Protein-Protein Interactions	biogrid	CTBP2	-0.0065572	1	1	0	-1		CTBP2
BioGRID Protein-Protein Interactions	biogrid	EIF4G1	-0.025667	0.12094	1	0	-1		EIF4G1
BioGRID Protein-Protein Interactions	biogrid	PAK6	-0.021483	0.20852	1	0	-1		PAK6
BioGRID Protein-Protein Interactions	biogrid	MAGEA11	0.016736	0.57798	1	0	1		MAGEA11
BioGRID Protein-Protein Interactions	biogrid	NFKBIA	-0.021483	0.20717	1	0	-1		NFKBIA
BioGRID Protein-Protein Interactions	biogrid	NFKBIB	-0.040592	0.03456	1	0	-1		NFKBIB
BioGRID Protein-Protein Interactions	biogrid	PSMB1	-0.025667	0.12128	1	0	-1		PSMB1
BioGRID Protein-Protein Interactions	biogrid	PSMD2	-0.02804	0.35617	1	0	-1		PSMD2
BioGRID Protein-Protein Interactions	biogrid	PSMA3	-0.025667	0.12376	1	0	-1		PSMA3
BioGRID Protein-Protein Interactions	biogrid	FOXO1	0.0059951	1	1	0	1		FOXO1
BioGRID Protein-Protein Interactions	biogrid	BAG1	0.014363	0.6928	1	0	1		BAG1
BioGRID Protein-Protein Interactions	biogrid	YY1	-0.0023731	1	1	0	-1		YY1
BioGRID Protein-Protein Interactions	biogrid	F2	-0.0065572	1	1	0	-1		F2
BioGRID Protein-Protein Interactions	biogrid	DNAJC7	0.0059951	1	1	0	1		DNAJC7
BioGRID Protein-Protein Interactions	biogrid	AKT1	0.016174	0.74152	1	0	1		AKT1
BioGRID Protein-Protein Interactions	biogrid	PRKCB	-0.038781	0.11111	1	0	-1		PRKCB
BioGRID Protein-Protein Interactions	biogrid	PKN1	0.012552	0.59362	1	0	1		PKN1
BioGRID Protein-Protein Interactions	biogrid	GNAO1	0.001811	1	1	0	1		GNAO1
BioGRID Protein-Protein Interactions	biogrid	GNAQ	0.010179	0.70265	1	0	1		GNAQ
BioGRID Protein-Protein Interactions	biogrid	GNB5	-0.025667	0.12038	1	0	-1		GNB5
BioGRID Protein-Protein Interactions	biogrid	PDS5A	-0.025667	0.1211	1	0	-1		PDS5A
BioGRID Protein-Protein Interactions	biogrid	TRAF3IP1	-0.0065572	1	1	0	-1		TRAF3IP1
BioGRID Protein-Protein Interactions	biogrid	ACTN1	-0.0023731	1	1	0	-1		ACTN1
BioGRID Protein-Protein Interactions	biogrid	ACTN2	-0.0065572	1	1	0	-1		ACTN2
BioGRID Protein-Protein Interactions	biogrid	HBZ	-0.040592	0.03431	1	0	-1		HBZ
BioGRID Protein-Protein Interactions	biogrid	PLSCR1	-0.040592	0.03356	1	0	-1		PLSCR1
BioGRID Protein-Protein Interactions	biogrid	LNX1	-0.017298	0.58887	1	0	-1		LNX1
BioGRID Protein-Protein Interactions	biogrid	CEBPA	-0.0047461	1	1	0	-1		CEBPA
BioGRID Protein-Protein Interactions	biogrid	MAFF	-0.0023731	1	1	0	-1		MAFF
BioGRID Protein-Protein Interactions	biogrid	GSN	-0.021483	0.20748	1	0	-1		GSN
BioGRID Protein-Protein Interactions	biogrid	PSTPIP1	-0.025667	0.12338	1	0	-1		PSTPIP1
BioGRID Protein-Protein Interactions	biogrid	NME2	-0.0023731	1	1	0	-1		NME2
BioGRID Protein-Protein Interactions	biogrid	SNX4	0.020921	0.35964	1	0	1		SNX4
BioGRID Protein-Protein Interactions	biogrid	H2AFX	-0.019672	0.41274	1	0	-1		H2AFX
BioGRID Protein-Protein Interactions	biogrid	CAV3	0.025105	0.34745	1	0	1		CAV3
BioGRID Protein-Protein Interactions	biogrid	MYLK2	-0.0023731	1	1	0	-1		MYLK2
BioGRID Protein-Protein Interactions	biogrid	PHB2	-0.0089302	1	1	0	-1		PHB2
BioGRID Protein-Protein Interactions	biogrid	ADRBK1	-0.013114	0.61541	1	0	-1		ADRBK1
BioGRID Protein-Protein Interactions	biogrid	LCOR	0.012552	0.59901	1	0	1		LCOR
BioGRID Protein-Protein Interactions	biogrid	NPPA	0.012552	0.59965	1	0	1		NPPA
BioGRID Protein-Protein Interactions	biogrid	PPARGC1B	-0.0065572	1	1	0	-1		PPARGC1B
BioGRID Protein-Protein Interactions	biogrid	MAGEH1	-0.025667	0.12288	1	0	-1		MAGEH1
BioGRID Protein-Protein Interactions	biogrid	AGR2	-0.0065572	1	1	0	-1		AGR2
BioGRID Protein-Protein Interactions	biogrid	GPRASP1	0.025105	0.34394	1	0	1		GPRASP1
BioGRID Protein-Protein Interactions	biogrid	PDCD6IP	0.001811	1	1	0	1		PDCD6IP
BioGRID Protein-Protein Interactions	biogrid	TSHR	-0.0065572	1	1	0	-1		TSHR
BioGRID Protein-Protein Interactions	biogrid	HDAC6	-0.034597	0.23212	1	0	-1		HDAC6
BioGRID Protein-Protein Interactions	biogrid	LIMK1	-0.025667	0.12355	1	0	-1		LIMK1
BioGRID Protein-Protein Interactions	biogrid	MSH2	-0.0065572	1	1	0	-1		MSH2
BioGRID Protein-Protein Interactions	biogrid	BARD1	-0.0065572	1	1	0	-1		BARD1
BioGRID Protein-Protein Interactions	biogrid	SDF4	-0.0065572	1	1	0	-1		SDF4
BioGRID Protein-Protein Interactions	biogrid	GNA12	-0.036408	0.072839	1	0	-1		GNA12
BioGRID Protein-Protein Interactions	biogrid	NR4A1	0.016736	0.57796	1	0	1		NR4A1
BioGRID Protein-Protein Interactions	biogrid	KHDRBS1	0.001811	1	1	0	1		KHDRBS1
BioGRID Protein-Protein Interactions	biogrid	AGT	0.012552	0.59693	1	0	1		AGT
BioGRID Protein-Protein Interactions	biogrid	TRAF3IP2	-0.0065572	1	1	0	-1		TRAF3IP2
BioGRID Protein-Protein Interactions	biogrid	HEXIM1	-0.0065572	1	1	0	-1		HEXIM1
BioGRID Protein-Protein Interactions	biogrid	FLOT2	-0.0089302	1	1	0	-1		FLOT2
BioGRID Protein-Protein Interactions	biogrid	S100A9	-0.0065572	1	1	0	-1		S100A9
BioGRID Protein-Protein Interactions	biogrid	LAMP2	0.012552	0.59466	1	0	1		LAMP2
BioGRID Protein-Protein Interactions	biogrid	ARRB2	0.058577	0.04636	1	0	1		ARRB2
BioGRID Protein-Protein Interactions	biogrid	CUL4A	-0.0023731	1	1	0	-1		CUL4A
BioGRID Protein-Protein Interactions	biogrid	STAU1	-0.062075	0.01454	1	0	-1		STAU1
BioGRID Protein-Protein Interactions	biogrid	NEDD8	-0.062637	0.066459	1	0	-1		NEDD8
BioGRID Protein-Protein Interactions	biogrid	ERG	-0.051333	0.02143	1	0	-1		ERG
BioGRID Protein-Protein Interactions	biogrid	IPO5	-0.021483	0.20872	1	0	-1		IPO5
BioGRID Protein-Protein Interactions	biogrid	FUS	-0.038781	0.10923	1	0	-1		FUS
BioGRID Protein-Protein Interactions	biogrid	NDRG1	-0.0023731	1	1	0	-1		NDRG1
BioGRID Protein-Protein Interactions	biogrid	TUBGCP3	-0.025667	0.1214	1	0	-1		TUBGCP3
BioGRID Protein-Protein Interactions	biogrid	ENO1	-0.05789	0.02733	1	0	-1		ENO1
