dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	amenorrhea	0.14942	0.088449	1	0	1		amenorrhea
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	anovulation	0.042737	0.53379	1	0	1		anovulation
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	diabetes insipidus	0.081415	0.228	1	0	1		diabetes insipidus
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hyperaldosteronism	0.14663	0.10568	1	0	1		hyperaldosteronism
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	premenstrual tension	0.027717	0.49157	1	0	1		premenstrual tension
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	chronic rhinitis	0.019771	0.66579	1	0	1		chronic rhinitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	endomyocardial fibrosis	0.014616	0.60004	1	0	1		endomyocardial fibrosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	aggressive systemic mastocytosis	-0.031707	0.39595	1	0	-1		aggressive systemic mastocytosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	urticaria pigmentosa	-0.00093443	0.98601	1	0	-1		urticaria pigmentosa
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	keshan disease	0.0026563	1	1	0	1		keshan disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lingual-facial-buccal dyskinesia	-0.026115	0.70566	1	0	-1		lingual-facial-buccal dyskinesia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hemoglobinuria	0.042536	0.30256	1	0	1		hemoglobinuria
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	acquired polycythemia	0.031748	0.43666	1	0	1		acquired polycythemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	metal metabolism disorder	0.056478	0.49935	1	0	1		metal metabolism disorder
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	familial hypertriglyceridemia	0.022991	0.86707	1	0	1		familial hypertriglyceridemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	intravenous leiomyomatosis	0.025903	0.55241	1	0	1		intravenous leiomyomatosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	nephrolithiasis	0.039893	0.69502	1	0	1		nephrolithiasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	gonorrhea	-0.065395	0.04681	1	0	-1		gonorrhea
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	congenital toxoplasmosis	-0.010301	0.79407	1	0	-1		congenital toxoplasmosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	primary systemic mycosis	-0.17408	0.02519	1	0	-1		primary systemic mycosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	bird fancier's lung	-0.032687	0.21856	1	0	-1		bird fancier's lung
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	esophageal candidiasis	-0.051849	0.22662	1	0	-1		esophageal candidiasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	klippel-feil syndrome	0.033488	0.42947	1	0	1		klippel-feil syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	nonpapillary renal cell carcinoma	0.020977	0.59926	1	0	1		nonpapillary renal cell carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	acute t cell leukemia	-0.056133	0.03993	1	0	-1		acute t cell leukemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hereditary fructose intolerance syndrome	0.018535	0.7328	1	0	1		hereditary fructose intolerance syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	neonatal abstinence syndrome	0.030047	0.59841	1	0	1		neonatal abstinence syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	antley-bixler syndrome	-0.028254	0.58257	1	0	-1		antley-bixler syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	choanal atresia	0.044984	0.43227	1	0	1		choanal atresia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ladd syndrome	0.011229	0.89526	1	0	1		ladd syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pfeiffer syndrome	0.039789	0.7914	1	0	1		pfeiffer syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	holoprosencephaly	-0.026773	0.43752	1	0	-1		holoprosencephaly
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	vitreous syneresis	-0.07272	0.083689	1	0	-1		vitreous syneresis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	osteochondritis dissecans	-0.04591	0.30594	1	0	-1		osteochondritis dissecans
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	diastrophic dysplasia	-0.031403	0.53941	1	0	-1		diastrophic dysplasia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	angiomatous meningioma	-0.00099774	1	1	0	-1		angiomatous meningioma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cutis laxa	-0.028064	0.37756	1	0	-1		cutis laxa
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cervical incompetence	-0.0045762	0.8653	1	0	-1		cervical incompetence
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	dentinogenesis imperfecta	-0.037509	0.082899	1	0	-1		dentinogenesis imperfecta
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	periapical granuloma	0.031364	0.55157	1	0	1		periapical granuloma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	photosensitivity disease	-0.035865	0.088739	1	0	-1		photosensitivity disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	brain glioma	0.004449	0.75053	1	0	1		brain glioma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cyclic hematopoiesis	-0.0059535	0.79055	1	0	-1		cyclic hematopoiesis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	evans' syndrome	-0.011285	0.77193	1	0	-1		evans' syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	trichomoniasis	-0.11628	0.00323	1	0	-1		trichomoniasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	fatty liver disease	0.10881	0.3422	1	0	1		fatty liver disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	plasmodium falciparum malaria	-0.0010966	0.99015	1	0	-1		plasmodium falciparum malaria
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pericoronitis	-0.033436	0.1216	1	0	-1		pericoronitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ascariasis	-0.013882	0.68638	1	0	-1		ascariasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	intestinal schistosomiasis	-0.00069864	1	1	0	-1		intestinal schistosomiasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	paratyphoid fever	0.017061	0.63526	1	0	1		paratyphoid fever
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	stevens-johnson syndrome	-0.020941	0.86631	1	0	-1		stevens-johnson syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	gastrointestinal lymphoma	-0.0074364	0.79229	1	0	-1		gastrointestinal lymphoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	goodpasture syndrome	-0.019465	0.65337	1	0	-1		goodpasture syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	nezelof syndrome	0.0007626	1	1	0	1		nezelof syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	farmer's lung	-0.055611	0.075389	1	0	-1		farmer's lung
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	protein-losing enteropathy	-0.0023828	1	1	0	-1		protein-losing enteropathy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	fuchs' heterochromic uveitis	-0.022611	0.25286	1	0	-1		fuchs' heterochromic uveitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	psoriatic arthritis	-0.045407	0.5508	1	0	-1		psoriatic arthritis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	erysipelas	0.020207	0.59357	1	0	1		erysipelas
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	adult-onset still's disease	0.06181	0.36563	1	0	1		adult-onset still's disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pyoderma	0.03552	0.52443	1	0	1		pyoderma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	constrictive pericarditis	0.029035	0.59513	1	0	1		constrictive pericarditis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cryoglobulinemia	-0.082906	0.19398	1	0	-1		cryoglobulinemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	immune-complex glomerulonephritis	-0.043462	0.37021	1	0	-1		immune-complex glomerulonephritis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	membranoproliferative glomerulonephritis	-0.078444	0.099439	1	0	-1		membranoproliferative glomerulonephritis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	tuberculoid leprosy	-0.018578	0.70682	1	0	-1		tuberculoid leprosy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	vaginal discharge	-0.036075	0.37459	1	0	-1		vaginal discharge
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	bronchiectasis	-0.004115	0.96286	1	0	-1		bronchiectasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	common cold	0.033216	0.73343	1	0	1		common cold
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pertussis	0.014489	0.83522	1	0	1		pertussis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	encephalitis	-0.25815	0.018	1	0	-1		encephalitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	aggressive periodontitis	-0.032776	0.68556	1	0	-1		aggressive periodontitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	progressive supranuclear palsy	-0.10707	0.02586	1	0	-1		progressive supranuclear palsy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	myxoid leiomyosarcoma	-0.0043708	1	1	0	-1		myxoid leiomyosarcoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	peroneal nerve paralysis	-0.018462	0.65537	1	0	-1		peroneal nerve paralysis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	alcoholic hepatitis	-0.058948	0.41724	1	0	-1		alcoholic hepatitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	mesenteric vascular occlusion	0.033457	0.52158	1	0	1		mesenteric vascular occlusion
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	choledochal cyst	0.02638	0.54997	1	0	1		choledochal cyst
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	periostitis	0.033783	0.39921	1	0	1		periostitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ascending cholangitis	0.0063004	1	1	0	1		ascending cholangitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hypophosphatasia	0.039256	0.69222	1	0	1		hypophosphatasia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	calciphylaxis	0.070849	0.24657	1	0	1		calciphylaxis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	necrotizing ulcerative gingivitis	-0.061084	0.084229	1	0	-1		necrotizing ulcerative gingivitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	opisthorchiasis	0.008051	0.81723	1	0	1		opisthorchiasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	echinococcosis	-0.0025707	0.90495	1	0	-1		echinococcosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	alveolar echinococcosis	-0.019842	0.65384	1	0	-1		alveolar echinococcosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	alcoholic liver cirrhosis	0.012293	0.85656	1	0	1		alcoholic liver cirrhosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	filariasis	-0.0021786	0.97164	1	0	-1		filariasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	mixed connective tissue disease	-0.056013	0.26139	1	0	-1		mixed connective tissue disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	localized scleroderma	-0.054277	0.22501	1	0	-1		localized scleroderma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	limited scleroderma	-0.040609	0.34253	1	0	-1		limited scleroderma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	raynaud disease	0.00075129	0.98398	1	0	1		raynaud disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	amebiasis	0.0012968	0.98433	1	0	1		amebiasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	acute diarrhea	0.0061599	0.93592	1	0	1		acute diarrhea
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	impetigo	-0.025872	0.5159	1	0	-1		impetigo
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	erythema multiforme	-0.081895	0.01982	1	0	-1		erythema multiforme
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cicatricial pemphigoid	0.015843	0.60888	1	0	1		cicatricial pemphigoid
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lymphoid interstitial pneumonia	-0.065661	0.064329	1	0	-1		lymphoid interstitial pneumonia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	dacryoadenitis	-0.013341	0.79961	1	0	-1		dacryoadenitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	elephantiasis	-0.021956	0.14868	1	0	-1		elephantiasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hepatic coma	0.045196	0.35621	1	0	1		hepatic coma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hepatic encephalopathy	0.1037	0.20923	1	0	1		hepatic encephalopathy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	intrahepatic cholestasis	0.014358	0.91663	1	0	1		intrahepatic cholestasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	chronic salpingitis	-0.057882	0.061339	1	0	-1		chronic salpingitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	acute salpingitis	-0.045255	0.083989	1	0	-1		acute salpingitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	venezuelan equine encephalitis	-0.015646	0.47064	1	0	-1		venezuelan equine encephalitis
