dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Fragile X Syndrome	-0.013789	0.14409	1	0	-1		Fragile X Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Teratocarcinoma	-0.00027576	0.13708	1	0	-1		Teratocarcinoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hyperlipoproteinemias	-0.010989	0.12505	1	0	-1		Hyperlipoproteinemias
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Arteritis	0.0035417	0.73812	1	0	1		Arteritis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Agnosia	0.00020201	0.12963	1	0	1		Agnosia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Impotence, Vasculogenic	0.00012963	0.50743	1	0	1		Impotence, Vasculogenic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Myofascial Pain Syndromes	0.00034491	0.13013	1	0	1		Myofascial Pain Syndromes
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	SUNCT Syndrome	0.00011351	0.59507	1	0	1		SUNCT Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Melanoma, Experimental	-0.0011435	0.21963	1	0	-1		Melanoma, Experimental
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Spondylitis	3.9851e-05	0.88961	1	0	1		Spondylitis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Water Intoxication	-0.00031836	0.30098	1	0	-1		Water Intoxication
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Urinoma	1.8652e-05	0.94487	1	0	1		Urinoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypothalamic Diseases	0.00019458	0.1776	1	0	1		Hypothalamic Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Bipolar Disorder	0.019478	0.32278	1	0	1		Bipolar Disorder
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Depression, Postpartum	0.00014858	0.17216	1	0	1		Depression, Postpartum
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Flatulence	0.000334	0.4058	1	0	1		Flatulence
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Neoplasms, Multiple Primary	-8.3044e-05	0.65302	1	0	-1		Neoplasms, Multiple Primary
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Dyspnea, Paroxysmal	-0.000194	0.25954	1	0	-1		Dyspnea, Paroxysmal
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cattle Diseases	-0.0006964	0.071349	1	0	-1		Cattle Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Paraproteinemias	7.284e-05	0.90748	1	0	1		Paraproteinemias
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypertensive Encephalopathy	0.00055974	0.51216	1	0	1		Hypertensive Encephalopathy
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Varicocele	0.00018157	0.75968	1	0	1		Varicocele
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Ureteral Calculi	0.00019227	0.48048	1	0	1		Ureteral Calculi
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Tricuspid Valve Insufficiency	0.00015983	0.4258	1	0	1		Tricuspid Valve Insufficiency
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Ureteral Diseases	-0.00036707	0.45642	1	0	-1		Ureteral Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Ulcer	0.00050339	0.76107	1	0	1		Ulcer
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Mental Disorders	0.016167	0.32221	1	0	1		Mental Disorders
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Photophobia	-0.0010937	0.26394	1	0	-1		Photophobia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Fibrosis	0.0067432	0.78914	1	0	1		Fibrosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Immune System Diseases	-0.0017689	0.50936	1	0	-1		Immune System Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Aicardi Syndrome	8.8919e-05	0.57984	1	0	1		Aicardi Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Rickettsia Infections	1.3511e-05	0.86603	1	0	1		Rickettsia Infections
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypermanganesemia with Dystonia Polycythemia and Cirrhosis	2.147e-05	0.77214	1	0	1		Hypermanganesemia with Dystonia Polycythemia and Cirrhosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Intracranial Hemorrhage, Hypertensive	8.7992e-05	0.58194	1	0	1		Intracranial Hemorrhage, Hypertensive
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Prader-Willi Syndrome	0.00010281	0.43611	1	0	1		Prader-Willi Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Shellfish Poisoning	-0.00030701	0.12922	1	0	-1		Shellfish Poisoning
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Filariasis	0.00013757	0.26415	1	0	1		Filariasis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Neurosyphilis	7.9614e-05	0.55201	1	0	1		Neurosyphilis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hyperemesis Gravidarum	0.00013564	0.3311	1	0	1		Hyperemesis Gravidarum
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Migraine with Aura	0.0006967	0.30521	1	0	1		Migraine with Aura
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hyperoxaluria, Primary	-0.00013423	0.12235	1	0	-1		Hyperoxaluria, Primary
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Spinal Stenosis	0.00012501	0.42997	1	0	1		Spinal Stenosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Respiratory Aspiration	4.3199e-05	0.81745	1	0	1		Respiratory Aspiration
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hepatopulmonary Syndrome	5.6647e-05	0.60305	1	0	1		Hepatopulmonary Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypolipoproteinemias	-0.00048	0.15587	1	0	-1		Hypolipoproteinemias
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Neuromyelitis Optica	0.0038647	0.6888	1	0	1		Neuromyelitis Optica
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Tuberculosis, Miliary	-3.0714e-05	0.73391	1	0	-1		Tuberculosis, Miliary
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hyperoxaluria	-0.010511	0.092749	1	0	-1		Hyperoxaluria
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Autonomic Dysreflexia	7.6914e-05	0.53249	1	0	1		Autonomic Dysreflexia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Intestinal Perforation	0.0077803	0.63112	1	0	1		Intestinal Perforation
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypertension, Essential	0.015516	0.32043	1	0	1		Hypertension, Essential
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	PLASMODIUM FALCIPARUM BLOOD INFECTION LEVEL	-0.0061669	1	1	0	-1		PLASMODIUM FALCIPARUM BLOOD INFECTION LEVEL
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Stargardt Macular Degeneration	-0.00026536	0.02022	1	0	-1		Stargardt Macular Degeneration
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Femoral Fractures	-0.014134	0.0066099	1	0	-1		Femoral Fractures
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Graft Occlusion, Vascular	0.0043503	0.25066	1	0	1		Graft Occlusion, Vascular
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Nelson Syndrome	0.00013564	0.4528	1	0	1		Nelson Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Turner Syndrome	-0.00012043	0.50236	1	0	-1		Turner Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Prostatic Neoplasms, Castration-Resistant	0.00015228	0.2369	1	0	1		Prostatic Neoplasms, Castration-Resistant
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Bursitis	-5.9215e-05	0.73396	1	0	-1		Bursitis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Waldenstrom Macroglobulinemia	-0.00060846	0.42908	1	0	-1		Waldenstrom Macroglobulinemia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Candidiasis, Cutaneous	-4.3975e-05	0.73176	1	0	-1		Candidiasis, Cutaneous
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Campylobacter Infections	-5.9203e-05	0.66032	1	0	-1		Campylobacter Infections
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Fractures, Closed	0.0075246	0.90729	1	0	1		Fractures, Closed
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Otorhinolaryngologic Diseases	6.5898e-05	0.65458	1	0	1		Otorhinolaryngologic Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Leishmaniasis, Cutaneous	0.00073874	0.98131	1	0	1		Leishmaniasis, Cutaneous
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Entamoebiasis	0.01933	0.29902	1	0	1		Entamoebiasis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Klebsiella Infections	-0.00010227	0.72642	1	0	-1		Klebsiella Infections
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Urinary Retention	0.0015287	0.4695	1	0	1		Urinary Retention
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Spinocerebellar Ataxias	6.0423e-05	0.68724	1	0	1		Spinocerebellar Ataxias
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Macrostomia	-0.00052647	0.00178	1	0	-1		Macrostomia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pseudohypoaldosteronism	0.0076822	0.84619	1	0	1		Pseudohypoaldosteronism
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	beta-Thalassemia	0.0036805	0.77043	1	0	1		beta-Thalassemia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Glaucoma	-0.012634	0.21	1	0	-1		Glaucoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cataract	-0.014072	0.056269	1	0	-1		Cataract
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Testicular Neoplasms	-0.0017787	0.18949	1	0	-1		Testicular Neoplasms
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO	-0.0061669	1	1	0	-1		MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Familial Mediterranean Fever	0.0002064	0.50865	1	0	1		Familial Mediterranean Fever
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Food Hypersensitivity	0.00018071	0.68544	1	0	1		Food Hypersensitivity
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Friedreich Ataxia	-0.0011747	0.03234	1	0	-1		Friedreich Ataxia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Urolithiasis	-0.00012657	0.74491	1	0	-1		Urolithiasis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Lambert-Eaton Myasthenic Syndrome	5.8289e-05	0.40149	1	0	1		Lambert-Eaton Myasthenic Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Behcet Syndrome	-0.046984	0.01947	1	0	-1		Behcet Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypertensive Nephropathy	-0.00032531	0.18135	1	0	-1		Hypertensive Nephropathy
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Ornithine Carbamoyltransferase Deficiency Disease	0.00013582	0.22492	1	0	1		Ornithine Carbamoyltransferase Deficiency Disease
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Mastocytosis	0.00011655	0.6081	1	0	1		Mastocytosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Ossification, Heterotopic	6.6089e-05	0.76805	1	0	1		Ossification, Heterotopic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Prolactinoma	0.0004785	0.68698	1	0	1		Prolactinoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Carcinoma 256, Walker	-0.00041725	0.04911	1	0	-1		Carcinoma 256, Walker
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hemoglobinuria, Paroxysmal	0.00019003	0.462	1	0	1		Hemoglobinuria, Paroxysmal
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Fanconi like syndrome	-2.1338e-05	0.85582	1	0	-1		Fanconi like syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Adrenal Hyperplasia, Congenital	0.0076075	0.83302	1	0	1		Adrenal Hyperplasia, Congenital
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Clubfoot	0.0001502	0.32813	1	0	1		Clubfoot
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Spastic paraplegia type 5A, recessive	-0.00010429	0.36797	1	0	-1		Spastic paraplegia type 5A, recessive
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Paraparesis, Spastic	0.00051059	0.12535	1	0	1		Paraparesis, Spastic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Macular Degeneration	0.0074014	0.89964	1	0	1		Macular Degeneration
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypoglycemia, leucine-induced	7.3282e-05	0.58079	1	0	1		Hypoglycemia, leucine-induced
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Lymphoma, B-Cell, Marginal Zone	0.00021838	0.23731	1	0	1		Lymphoma, B-Cell, Marginal Zone
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pancreatic adenoma	1.0938e-05	0.83281	1	0	1		Pancreatic adenoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Bronchiectasis	-0.0062136	0.6865	1	0	-1		Bronchiectasis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Heart Injuries	-0.0011762	0.092499	1	0	-1		Heart Injuries
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Duane Retraction Syndrome	8.8948e-05	0.37854	1	0	1		Duane Retraction Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Idiopathic Pulmonary Fibrosis	0.0037707	0.88948	1	0	1		Idiopathic Pulmonary Fibrosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Colorectal Neoplasms, Hereditary Nonpolyposis	0.0001111	0.35571	1	0	1		Colorectal Neoplasms, Hereditary Nonpolyposis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Mucopolysaccharidosis III	0.00034815	0.18071	1	0	1		Mucopolysaccharidosis III
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	T-Lymphocytopenia	-3.211e-05	0.73257	1	0	-1		T-Lymphocytopenia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Myasthenic Syndromes, Congenital	-6.2229e-05	0.74163	1	0	-1		Myasthenic Syndromes, Congenital
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Antley-Bixler Syndrome Phenotype	0.0038205	0.90566	1	0	1		Antley-Bixler Syndrome Phenotype
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Parathyroid Neoplasms	2.1474e-05	0.81416	1	0	1		Parathyroid Neoplasms
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Intervertebral disc disease	0.00013178	0.21165	1	0	1		Intervertebral disc disease
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Uveal melanoma	-3.1206e-05	0.83249	1	0	-1		Uveal melanoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Colonic Polyps	0.0038525	0.62095	1	0	1		Colonic Polyps
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Down Syndrome	-0.0061332	0.82297	1	0	-1		Down Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hashimoto Disease	0.0036764	0.89523	1	0	1		Hashimoto Disease
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Corneal dystrophy Avellino type	-0.00010261	0.53809	1	0	-1		Corneal dystrophy Avellino type
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Schizophrenia, Paranoid	0.0013023	0.21843	1	0	1		Schizophrenia, Paranoid
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Peters anomaly	-8.4631e-05	0.50328	1	0	-1		Peters anomaly
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Lower Extremity Deformities, Congenital	7.903e-05	0.57145	1	0	1		Lower Extremity Deformities, Congenital
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Delayed Emergence from Anesthesia	5.3865e-05	0.87082	1	0	1		Delayed Emergence from Anesthesia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Neurofibroma, Plexiform	-5.5516e-05	0.779	1	0	-1		Neurofibroma, Plexiform
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	QT INTERVAL, VARIATION IN	0.00015436	0.3897	1	0	1		QT INTERVAL, VARIATION IN
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Zellweger Syndrome	-0.00018273	0.12781	1	0	-1		Zellweger Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Vesico-Ureteral Reflux	-0.00016262	0.41304	1	0	-1		Vesico-Ureteral Reflux
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	SPERMATOGENIC FAILURE 6	-0.00016262	0.41304	1	0	-1		SPERMATOGENIC FAILURE 6
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Urinary Calculi	-0.00020907	0.22156	1	0	-1		Urinary Calculi
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Ileitis	-6.6483e-05	0.737	1	0	-1		Ileitis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hemochromatosis	0.007693	0.80168	1	0	1		Hemochromatosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pseudoxanthoma Elasticum	-0.0006353	0.050209	1	0	-1		Pseudoxanthoma Elasticum
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Myotonic Dystrophy	0.00053735	0.14798	1	0	1		Myotonic Dystrophy
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Progeria	-0.00023067	0.065539	1	0	-1		Progeria
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hyperostosis, Cortical, Congenital	0.00015722	0.21093	1	0	1		Hyperostosis, Cortical, Congenital
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Facies	0.00035404	0.04919	1	0	1		Facies
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypoaldosteronism	0.00015992	0.70103	1	0	1		Hypoaldosteronism
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Epilepsy, Idiopathic Generalized	-0.0023059	1	1	0	-1		Epilepsy, Idiopathic Generalized
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Mydriasis	0.0001551	0.87685	1	0	1		Mydriasis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Testicular Germ Cell Tumor	0.0040379	0.25349	1	0	1		Testicular Germ Cell Tumor
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Lymphoma, Large-Cell, Anaplastic	-3.9195e-05	0.841	1	0	-1		Lymphoma, Large-Cell, Anaplastic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Leukemia, Myeloid, Acute	-0.017614	0.33959	1	0	-1		Leukemia, Myeloid, Acute
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Leukemia, T-Cell	-0.0013678	0.03216	1	0	-1		Leukemia, T-Cell
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Astrocytoma	-0.010139	0.17466	1	0	-1		Astrocytoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Spinal Dysraphism	-0.010297	0.17376	1	0	-1		Spinal Dysraphism
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hyperparathyroidism, Secondary	0.0084382	0.46078	1	0	1		Hyperparathyroidism, Secondary
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Respiratory Insufficiency	0.0081016	0.57181	1	0	1		Respiratory Insufficiency
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Manganese Poisoning	0.015115	0.4335	1	0	1		Manganese Poisoning
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Infarction	0.0035918	0.76852	1	0	1		Infarction
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cerebellar Ataxia	-0.00073004	0.52281	1	0	-1		Cerebellar Ataxia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Foreign-Body Reaction	-0.00023654	0.56299	1	0	-1		Foreign-Body Reaction
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cell Transformation, Neoplastic	-0.0094796	0.65788	1	0	-1		Cell Transformation, Neoplastic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Colic	5.6789e-07	0.99905	1	0	1		Colic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Dermatitis	-0.029915	0.00491	1	0	-1		Dermatitis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Toxoplasmosis	-0.00012867	0.75264	1	0	-1		Toxoplasmosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Leukemia, Myelomonocytic, Chronic	-0.00054099	0.41146	1	0	-1		Leukemia, Myelomonocytic, Chronic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cranial Nerve Diseases	-0.0013849	0.04021	1	0	-1		Cranial Nerve Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Vaginal Diseases	0.00032565	0.70873	1	0	1		Vaginal Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hyperesthesia	-0.00034153	0.71638	1	0	-1		Hyperesthesia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hemangiosarcoma	0.006783	0.94304	1	0	1		Hemangiosarcoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Rickets	0.012223	0.14586	1	0	1		Rickets
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Neuralgia	0.0040133	0.91772	1	0	1		Neuralgia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Thrombocytosis	0.0035545	0.78315	1	0	1		Thrombocytosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Ataxia Telangiectasia	-7.4087e-05	0.81504	1	0	-1		Ataxia Telangiectasia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0.0030542	0.80508	1	0	1		Precursor T-Cell Lymphoblastic Leukemia-Lymphoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Chromosome Breakage	-0.0017763	0.12226	1	0	-1		Chromosome Breakage
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Neoplasms, Glandular and Epithelial	-0.00035987	0.31658	1	0	-1		Neoplasms, Glandular and Epithelial
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Endometrial Hyperplasia	0.00093176	0.31027	1	0	1		Endometrial Hyperplasia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Apnea	0.00504	0.40973	1	0	1		Apnea
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Esophageal Squamous Cell Carcinoma	0.018722	0.34625	1	0	1		Esophageal Squamous Cell Carcinoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Anemia, hypochromic microcytic	-0.00053855	0.10566	1	0	-1		Anemia, hypochromic microcytic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Sciatic Neuropathy	0.010524	0.58791	1	0	1		Sciatic Neuropathy
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Myoglobinuria	0.0012433	0.25807	1	0	1		Myoglobinuria
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Colitis, Ischemic	-0.00033109	0.64502	1	0	-1		Colitis, Ischemic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hyperventilation	0.00022905	0.68541	1	0	1		Hyperventilation
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cryptorchidism	0.0028799	0.79631	1	0	1		Cryptorchidism
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pyelonephritis	-3.2234e-05	0.96969	1	0	-1		Pyelonephritis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Narcolepsy	-7.4415e-05	0.90098	1	0	-1		Narcolepsy
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Giant Cell Arteritis	0.00078811	0.02335	1	0	1		Giant Cell Arteritis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Arthritis, Rheumatoid	0.015932	0.65975	1	0	1		Arthritis, Rheumatoid
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Tuberous Sclerosis	0.0037643	0.74326	1	0	1		Tuberous Sclerosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Sleep Disorders	0.0042073	0.57235	1	0	1		Sleep Disorders
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Lymphatic Metastasis	-0.013638	0.17365	1	0	-1		Lymphatic Metastasis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Asthenozoospermia	0.0031288	0.74759	1	0	1		Asthenozoospermia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypotension, Orthostatic	0.0069381	0.27342	1	0	1		Hypotension, Orthostatic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Gastroenteritis	-0.00039728	0.63546	1	0	-1		Gastroenteritis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Myocardial Reperfusion Injury	-0.016982	0.49316	1	0	-1		Myocardial Reperfusion Injury
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Tension-Type Headache	0.00016789	0.77128	1	0	1		Tension-Type Headache
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Night Terrors	0.00032397	0.11016	1	0	1		Night Terrors
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Thyroid Neoplasms	0.0033853	0.96292	1	0	1		Thyroid Neoplasms
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Trigeminal Neuralgia	-0.00015943	0.75631	1	0	-1		Trigeminal Neuralgia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Metabolic Syndrome X	-5.9026e-05	0.99632	1	0	-1		Metabolic Syndrome X
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hearing Loss, Bilateral	-0.00057036	0.54366	1	0	-1		Hearing Loss, Bilateral
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Community-Acquired Infections	-0.00037822	0.39612	1	0	-1		Community-Acquired Infections
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Sex Chromosome Aberrations	-0.00024273	0.51733	1	0	-1		Sex Chromosome Aberrations
